Date,Open,High,Low,Close,Volume,MarketValue,DividendYield,PriceToEarnings,EPS,PriceToCash,PriceToBook
27/05/2020,228.6471876,231.5018158,225.4242108,231.5018158,754988,140602.6,1.53,37.5,6.7,24.56,4.85
28/05/2020,232.6068466,240.8945013,231.2255708,239.6053162,782291,145524.2,1.48,38.8,6.7,25.42,5.02
29/05/2020,239.4211203,242.644097,235.1852026,241.1707306,944068,146474.9,1.47,39.1,6.7,25.58,5.06
06/01/2020,243.104535,243.7491416,237.1190067,238.3161011,528947,144741.3,1.49,38.6,6.7,25.28,5
06/02/2020,239.5132276,242.9203577,238.5923771,240.5261688,553456,146083.5,1.47,39,6.7,25.51,5.04
06/03/2020,242.1836825,250.0109118,240.8944974,248.9979706,693777,151228.8,1.42,40.4,6.7,26.41,5.22
06/04/2020,245.7749813,251.2079934,243.6570365,245.4066467,811075,149047.7,1.44,39.8,6.7,26.03,5.15
06/05/2020,245.4066758,248.3534088,242.3678801,248.3534088,908549,150837.3,1.43,40.3,6.7,26.34,5.21
06/08/2020,246.8800317,246.8800317,242.3678697,243.7491455,587405,148040.9,1.45,39.5,6.7,25.85,5.11
06/09/2020,244.0253471,249.366268,240.1577644,244.9461975,766846,148768.1,1.45,39.7,6.7,25.98,5.14
06/10/2020,246.7879339,248.9058788,245.4987488,245.4987488,516923,149103.7,1.44,39.8,6.7,26.04,5.15
06/11/2020,244.5779054,247.4325476,242.0915977,243.7491455,708544,148040.9,1.45,39.5,6.7,25.85,5.11
06/12/2020,243.2887145,246.2354192,240.249891,242.5520172,612904,147313.9,1.46,39.3,6.7,25.73,5.09
15/06/2020,239.4211486,242.4599442,234.9089864,240.2499084,426842,145915.7,1.48,38.9,6.7,25.48,5.04
16/06/2020,244.9462519,250.563446,242.4599442,250.563446,670621,152179.7,1.41,40.6,6.7,26.58,5.25
17/06/2020,251.0238607,255.5360227,249.8267381,254.3389282,600863,154472.7,1.39,41.2,6.7,26.98,5.33
18/06/2020,254.1547442,256.6410518,252.4051338,254.7072601,445527,154696.4,1.39,41.3,6.7,27.02,5.34
19/06/2020,255.9964087,260.6927513,255.8122274,257.1014404,1242672,156150.5,1.38,41.7,6.7,27.27,5.39
22/06/2020,255.1676662,258.851068,253.3259653,254.7993317,422481,154752.3,1.39,41.3,6.7,27.03,5.34
23/06/2020,256.088499,259.9560538,255.5359832,258.390625,539055,156933.6,1.37,41.9,6.7,27.41,5.42
24/06/2020,258.5747864,260.7848498,256.5489323,256.9172668,502849,156038.7,1.38,41.6,6.7,27.25,5.39
25/06/2020,256.9173016,260.6927944,252.9576555,258.7590027,418344,157157.3,1.37,41.9,6.7,27.45,5.43
26/06/2020,260.5086025,264.4682765,259.4956613,262.5344849,446788,159450.3,1.35,42.6,6.7,27.85,5.51
29/06/2020,261.061078,264.099873,258.2064363,262.7185974,536457,159562.1,1.35,42.6,6.7,27.87,5.51
30/06/2020,261.7057298,264.836616,260.9690326,263.0870056,488088,159785.8,1.35,42.6,6.7,27.91,5.52
07/01/2020,262.5344766,264.9286935,259.7719252,264.007843,389681,160345.1,1.34,42.8,6.7,28,5.54
07/02/2020,265.9415684,273.6767338,264.9286555,273.2163086,643082,165937.9,1.3,44.3,6.7,28.98,5.73
07/03/2020,273.26298,274.0093623,268.971374,270.1842346,376582,161967.1,1.33,43.2,6.7,28.29,5.59
07/06/2020,275.2221875,275.2221875,270.5574047,270.8372803,506832,162358.5,1.33,43.3,6.7,28.36,5.61
07/07/2020,270.1842352,270.7440148,267.292064,268.9713745,401150,161240,1.34,43,6.7,28.16,5.57
07/08/2020,268.1317213,270.1842372,265.2395502,266.2658081,415196,159618,1.35,42.6,6.7,27.88,5.51
07/09/2020,266.8255872,269.0646773,265.332851,267.4786682,389413,160345.1,1.34,42.8,6.7,28,5.54
07/10/2020,262.8138869,269.9043343,262.2541072,269.2512817,410211,161407.8,1.33,43.1,6.7,28.19,5.57
13/07/2020,271.0238769,271.3970538,266.2657928,268.5048828,504337,160960.4,1.34,43,6.7,28.11,5.56
14/07/2020,265.4261449,266.6389771,263.373629,266.6389771,428156,159841.8,1.35,42.7,6.7,27.92,5.52
15/07/2020,268.2250297,275.128903,267.5719486,271.5836792,669782,162806,1.32,43.5,6.7,28.43,5.62
16/07/2020,268.0383809,270.370772,266.4523719,267.8518066,492938,160568.9,1.34,42.9,6.7,28.04,5.54
17/07/2020,268.1317119,271.2104857,267.5719323,270.8372803,543783,162358.5,1.33,43.3,6.7,28.36,5.61
20/07/2020,270.8373097,271.0239124,267.1987844,270.5574341,312238,162190.7,1.33,43.3,6.7,28.33,5.6
21/07/2020,271.4903682,272.3300234,268.4116228,270.1842346,416791,161967.1,1.33,43.2,6.7,28.29,5.59
22/07/2020,270.0908965,270.5573747,266.9188502,267.8518066,367759,160568.9,1.34,42.9,6.7,28.04,5.54
23/07/2020,269.8110472,272.9830938,268.7847893,271.7702332,582375,162917.8,1.32,43.5,6.7,28.45,5.63
24/07/2020,268.5048847,269.4378413,264.3065802,265.7993164,428271,159338.3,1.35,42.5,6.7,27.83,5.5
27/07/2020,264.7730537,268.5981812,264.3065755,266.4523926,296912,159729.9,1.35,42.6,6.7,27.9,5.52
28/07/2020,264.2133201,267.5719411,263.7468418,267.4786682,400223,160345.1,1.34,42.8,6.7,28,5.54
29/07/2020,268.4116307,271.9568545,268.0384253,269.8110657,476150,161743.3,1.33,43.2,6.7,28.25,5.58
30/07/2020,269.2513061,269.2513061,260.7613945,265.426178,739285,159114.7,1.35,49,5.81,27.79,5.49
31/07/2020,261.2278332,269.8110449,261.2278332,264.0267029,820618,158275.8,1.36,48.7,5.81,27.64,5.46
08/03/2020,264.0267123,265.8926254,259.4552307,259.4552307,799679,155535.4,1.38,47.9,5.81,27.16,5.37
08/04/2020,259.3619015,263.0004261,256.936209,262.7205505,563331,157492.9,1.37,48.5,5.81,27.51,5.44
08/05/2020,264.1200214,267.2920681,263.5602417,263.5602417,389639,157996.1,1.36,48.6,5.81,27.59,5.46
08/06/2020,263.8400841,263.8400841,258.8954261,260.2948608,459896,156038.7,1.38,48,5.81,27.25,5.39
08/07/2020,259.3619159,261.0412263,258.0557825,258.988739,320887,155255.8,1.39,47.8,5.81,27.11,5.36
08/10/2020,259.7350922,259.9216949,256.8429212,257.4960022,334963,154360.8,1.39,47.5,5.81,26.96,5.33
08/11/2020,259.2686532,261.5077435,256.6563859,258.6156006,536760,155031.9,1.39,47.7,5.81,27.08,5.35
08/12/2020,258.8954576,264.1200202,258.0558023,263.280365,428098,157828.3,1.36,48.6,5.81,27.56,5.45
13/08/2020,263.1870648,264.5864997,262.6272851,263.5602417,310595,157996.1,1.36,48.6,5.81,27.59,5.46
14/08/2020,262.0674589,262.0674589,257.2161025,259.8283691,398626,155759,1.38,48,5.81,27.2,5.38
17/08/2020,260.8546802,261.1345558,257.6826333,260.2015991,240834,155982.7,1.38,48,5.81,27.24,5.39
18/08/2020,259.9217267,262.5339939,258.2423876,260.4815063,349567,156150.5,1.38,48.1,5.81,27.27,5.39
19/08/2020,261.5077088,264.3998798,260.2948767,264.0267029,330311,158275.8,1.36,48.7,5.81,27.64,5.46
20/08/2020,262.0674725,263.0937303,259.1753017,260.2948608,432282,156038.7,1.38,48,5.81,27.25,5.39
21/08/2020,260.3881743,260.7613512,254.0440528,255.5367889,571880,153186.3,1.41,47.2,5.81,26.75,5.29
24/08/2020,257.4027281,262.0675113,256.6563742,259.9217224,493377,155815,1.38,48,5.81,27.21,5.38
25/08/2020,258.5222673,263.0937487,258.5222673,260.1082764,291682,155926.8,1.38,48,5.81,27.23,5.38
26/08/2020,259.5485222,262.8138701,258.6155657,262.5339661,219847,157380.9,1.37,48.5,5.81,27.49,5.43
27/08/2020,263.3736066,263.746812,261.2278181,261.7875977,315510,156933.6,1.37,48.3,5.81,27.41,5.42
28/08/2020,261.4144706,262.0675232,258.0558209,258.6156006,326994,155031.9,1.39,47.7,5.81,27.08,5.35
31/08/2020,260.0150324,263.5602563,257.7759137,258.3356934,397147,154864.1,1.39,47.7,5.81,27.05,5.35
09/01/2020,259.2686543,261.7876487,256.1899086,258.8954773,385950,155199.8,1.39,47.8,5.81,27.1,5.36
09/02/2020,260.1082329,264.4931394,259.2685779,262.3473511,401513,157269.1,1.37,48.4,5.81,27.47,5.43
09/03/2020,264.0267259,266.2658161,257.8692064,259.9217224,468256,155815,1.38,48,5.81,27.21,5.38
09/04/2020,258.055783,262.0674847,254.3239568,255.5367889,529663,153186.3,1.41,47.2,5.81,26.75,5.29
09/07/2020,256.0965945,260.854679,255.5368149,259.9217224,324980,155815,1.38,48,5.81,27.21,5.38
09/08/2020,260.2016105,260.3882132,255.4435258,257.4027405,496577,154304.9,1.4,47.5,5.81,26.95,5.33
09/09/2020,257.5893162,265.1462702,257.5893162,263.6535339,410061,158052.1,1.36,48.7,5.81,27.6,5.46
09/10/2020,263.7468175,265.1462523,261.9741774,262.6272583,332851,157436.9,1.37,48.5,5.81,27.5,5.44
09/11/2020,262.8138867,264.3998958,260.6680694,263.280365,334697,157828.3,1.36,48.6,5.81,27.56,5.45
14/09/2020,264.3065778,265.2395344,261.8809136,262.5339661,189731,157380.9,1.37,48.5,5.81,27.49,5.43
15/09/2020,261.9741792,264.3998718,261.6943036,264.3998718,353217,158499.4,1.36,48.8,5.81,27.68,5.47
16/09/2020,264.3998872,264.8663655,261.0412378,262.1607971,314831,157157.3,1.37,48.4,5.81,27.45,5.43
17/09/2020,259.4552324,261.7876239,257.6826206,261.2278442,413185,156597.9,1.37,48.2,5.81,27.35,5.41
18/09/2020,261.5076773,261.9741556,256.0965414,258.0557556,1187172,154696.4,1.39,47.6,5.81,27.02,5.34
21/09/2020,257.495996,257.5892973,251.52508,252.9245148,590993,151620.4,1.42,46.7,5.81,26.48,5.24
22/09/2020,253.3910003,257.8691803,252.7379193,255.5367889,540608,153186.3,1.41,47.2,5.81,26.75,5.29
23/09/2020,258.3356976,260.9479934,257.2161667,258.8954773,351352,155199.8,1.39,47.8,5.81,27.1,5.36
24/09/2020,257.2161095,258.8021184,254.3239387,255.7233734,461520,153298.3,1.4,47.2,5.81,26.77,5.29
25/09/2020,255.5368205,255.9099975,251.2452143,252.5513763,526413,151396.6,1.42,46.6,5.81,26.44,5.23
28/09/2020,254.9770352,261.0412533,254.8837623,259.9217224,466324,155815,1.38,48,5.81,27.21,5.38
29/09/2020,261.3211249,264.39987,260.5747426,262.6272583,469416,157436.9,1.37,48.5,5.81,27.5,5.44
30/09/2020,261.3211303,263.0004407,258.988739,258.988739,443368,155255.8,1.39,47.8,5.81,27.11,5.36
10/01/2020,261.2278623,263.7468567,259.0820734,263.7468567,570367,158108,1.36,48.7,5.81,27.61,5.46
10/02/2020,261.6942702,262.4406239,259.3618792,262.3473511,412923,157269.1,1.37,48.4,5.81,27.47,5.43
10/05/2020,263.5602357,264.1200154,260.2015863,261.2278442,348253,156597.9,1.37,48.2,5.81,27.35,5.41
10/06/2020,261.0412576,261.9742142,258.0558134,260.4815063,318896,156150.5,1.38,48.1,5.81,27.27,5.39
10/07/2020,260.2948859,261.4144452,258.1490972,259.4552307,282402,155535.4,1.38,47.9,5.81,27.16,5.37
10/08/2020,260.7613256,261.0412011,258.8954127,259.8283691,374683,155759,1.38,48,5.81,27.2,5.38
10/09/2020,260.2948724,263.4669189,259.5485186,263.4669189,298494,157940.2,1.36,48.6,5.81,27.58,5.45
10/12/2020,264.0266806,269.0646398,262.3473703,268.1316833,381384,160736.6,1.34,49.5,5.81,28.07,5.55
13/10/2020,268.9713373,270.1841978,266.5456733,267.8518066,272332,160568.9,1.34,49.4,5.81,28.04,5.54
14/10/2020,268.6914916,271.3970599,267.4786594,270.8372803,318972,162358.5,1.33,50,5.81,28.36,5.61
15/10/2020,267.7585205,268.5981757,264.6797754,265.6127319,466084,159226.5,1.35,49,5.81,27.81,5.5
16/10/2020,267.0121985,274.0093732,265.6127636,271.8635559,594379,162973.7,1.32,50.2,5.81,28.46,5.63
19/10/2020,273.6361389,275.2221764,259.3619154,269.157959,208460,162638.2,1.32,50.1,5.81,28.4,5.62
20/10/2020,271.2104889,272.6099237,269.3445757,271.1171875,394040,162526.3,1.32,50,5.81,28.38,5.61
21/10/2020,271.8635048,271.8635048,265.8925892,267.5718994,368886,160401.1,1.34,49.4,5.81,28.01,5.54
22/10/2020,267.4786473,268.3183024,263.9333954,266.1724854,466759,159562.1,1.35,49.1,5.81,27.87,5.51
23/10/2020,270.5574153,271.9568502,267.2920672,269.2512817,349866,161407.8,1.33,49.7,5.81,28.19,5.57
26/10/2020,267.5719201,268.9713549,265.8926098,266.1724854,321701,159562.1,1.35,49.1,5.81,27.87,5.51
27/10/2020,268.2249835,268.4115862,265.0529372,267.8518066,540314,160568.9,1.34,49.4,5.81,28.04,5.54
28/10/2020,264.6797863,266.172494,257.2161338,260.1082764,855798,155926.8,1.38,48,5.81,27.23,5.38
29/10/2020,259.3619257,262.5339723,257.4027112,260.3881836,552255,156094.6,1.38,48.1,5.81,27.26,5.39
30/10/2020,257.4026925,259.0820313,256.6563387,259.0820313,617257,155311.6,1.39,47.8,5.81,27.12,5.36
11/02/2020,260.5747876,266.5457331,258.242396,264.866394,444034,158779.1,1.36,48.9,5.81,27.73,5.48
11/03/2020,264.4931979,271.3037697,264.0267196,270.7440186,400905,162302.6,1.33,50,5.81,28.35,5.6
11/04/2020,268.2249856,279.7936401,267.1987278,279.7936401,614168,167727.5,1.28,51.6,5.81,29.29,5.79
11/05/2020,280.7266094,282.7791251,277.181386,278.767395,649321,167285.1,1.29,51.5,5.81,29.19,5.77
11/06/2020,276.901532,277.7412158,273.729485,277.0881348,509611,166277.3,1.3,51.1,5.81,29.01,5.74
11/09/2020,280.166829,298.0796054,279.3271739,290.1494751,1089975,174115.3,1.24,53.6,5.81,30.38,6.01
11/10/2020,288.8433196,295.3740147,286.6042298,294.2544556,930593,176578.6,1.22,54.3,5.81,30.81,6.09
11/11/2020,295.6539143,299.4790417,295.0941347,297.6131287,524230,178594.2,1.21,54.9,5.81,31.16,6.16
11/12/2020,296.4002744,299.8521962,296.0270691,296.0270691,453721,177642.4,1.21,54.6,5.81,30.99,6.13
13/11/2020,296.9600477,297.4265259,293.1349487,293.1349487,419390,175906.8,1.23,54.1,5.81,30.69,6.07
16/11/2020,294.8142797,299.3857613,292.9483666,296.2137146,525178,177754.4,1.21,54.7,5.81,31.01,6.13
17/11/2020,295.8405322,299.1058802,294.5343987,295.374054,381848,177250.6,1.22,54.5,5.81,30.92,6.11
18/11/2020,294.3477422,296.1203537,291.3622704,293.5080872,439978,176130.8,1.22,54.2,5.81,30.73,6.08
19/11/2020,292.4818848,293.8813196,289.683015,289.9628906,590761,174003.4,1.24,53.5,5.81,30.36,6
20/11/2020,289.2165362,293.5081422,289.0299335,291.1757507,557991,174731.2,1.23,53.7,5.81,30.48,6.03
23/11/2020,292.2020105,292.3885848,285.7645874,285.7645874,405422,171484,1.26,52.7,5.81,29.92,5.91
24/11/2020,287.2573386,287.2573386,276.0618591,276.0618591,745532,165661.4,1.3,51,5.81,28.9,5.71
25/11/2020,276.7149538,283.9920044,275.7819971,283.9920044,625003,170420.2,1.26,52.4,5.81,29.73,5.88
26/11/2020,285.6713317,287.0707666,284.4584709,285.2981262,311986,171204.1,1.26,52.7,5.81,29.87,5.91
27/11/2020,284.5517443,289.0299243,284.5517443,288.563446,641870,173163.6,1.24,53.3,5.81,30.21,5.97
30/11/2020,288.0969923,288.8433747,286.0445049,286.2310791,839593,171763.9,1.25,52.8,5.81,29.97,5.92
12/01/2020,288.4701842,288.7500598,284.2718797,285.7645874,490243,171484,1.26,52.7,5.81,29.92,5.91
12/02/2020,286.0445129,286.7908668,283.9919969,285.8579102,374308,171539.9,1.26,52.8,5.81,29.93,5.92
12/03/2020,288.4701868,288.4701868,283.0590216,284.5517578,305790,170756.2,1.26,52.5,5.81,29.79,5.89
12/04/2020,284.9249322,287.0707494,282.4992394,285.7645874,373771,171484,1.26,52.7,5.81,29.92,5.91
12/07/2020,285.6713208,285.9511964,282.1260687,283.6188049,336150,170196.3,1.27,52.3,5.81,29.69,5.87
12/08/2020,283.2456121,284.9249224,281.6595745,284.3651428,293842,170644.3,1.26,52.5,5.81,29.77,5.89
12/09/2020,285.8579026,285.8579026,280.2601629,281.7528992,406239,169076.6,1.27,52,5.81,29.5,5.83
12/10/2020,283.8986869,285.4847245,281.4730225,281.4730225,472432,168908.6,1.28,52,5.81,29.47,5.83
12/11/2020,280.8199255,282.5925373,279.1406151,282.2193604,343934,169356.6,1.27,52.1,5.81,29.55,5.84
14/12/2020,283.3389013,285.111513,281.5662612,282.4059448,393292,169468.5,1.27,52.1,5.81,29.57,5.85
15/12/2020,282.2193604,285.671311,282.2193604,282.2193604,393158,169356.6,1.27,52.1,5.81,29.55,5.84
16/12/2020,284.9249424,289.4031512,283.5255075,288.6567688,442581,173219.5,1.24,53.3,5.81,30.22,5.97
17/12/2020,290.2427975,290.4293717,284.2718811,284.2718811,422866,170588.2,1.26,52.5,5.81,29.76,5.88
18/12/2020,284.2718743,286.044486,283.0590136,284.9249268,1098408,170980.1,1.26,52.6,5.81,29.83,5.9
21/12/2020,282.7791258,282.7791258,274.4758185,275.7819519,541781,165493.6,1.3,50.9,5.81,28.87,5.71
22/12/2020,277.7411549,282.4059373,277.6478535,281.5662537,393271,168964.7,1.28,52,5.81,29.48,5.83
23/12/2020,282.4992141,284.5517298,282.2193385,283.3388977,275271,170028.3,1.27,52.3,5.81,29.66,5.86
24/12/2020,284.3651367,284.3651367,281.1930902,282.0327454,57182,169244.6,1.27,52.1,5.81,29.53,5.84
28/12/2020,283.5255064,288.9366717,281.0065406,288.3768921,211319,173051.6,1.25,53.2,5.81,30.19,5.97
29/12/2020,289.2165575,292.1087288,286.8841659,291.2690735,265633,174787.1,1.23,53.8,5.81,30.49,6.03
30/12/2020,290.522657,292.8550483,289.8696045,292.2019958,269391,175347,1.23,53.9,5.81,30.59,6.05
31/12/2020,290.709273,293.0416644,289.5897137,289.9628906,122207,174003.4,1.24,53.5,5.81,30.36,6
01/04/2021,293.6947553,294.9076161,290.2428326,290.8026123,349345,174507.2,1.24,53.7,5.81,26.17,7.08
01/05/2021,288.1902851,290.8958535,286.0444963,287.8171082,322124,172715.7,1.25,53.1,5.81,25.9,7
01/06/2021,287.3506005,288.5634326,284.4584297,288.0969543,398623,172883.6,1.25,53.2,5.81,25.93,7.01
01/07/2021,289.4031403,289.9628915,286.1377923,286.9774475,331112,172211.9,1.25,53,5.81,25.83,6.98
01/08/2021,287.0707494,289.5897151,282.3126652,285.7645874,398161,171484,1.26,52.7,5.81,25.72,6.95
01/11/2021,285.2048297,286.0444849,282.8724383,284.64505,307312,170812.3,1.26,52.5,5.81,25.62,6.93
01/12/2021,282.6858461,283.1523244,278.9540197,280.3534546,430525,168236.8,1.28,51.7,5.81,25.23,6.82
13/01/2021,280.2601191,281.7528552,278.0210293,281.286377,315865,168796.7,1.28,51.9,5.81,25.32,6.84
14/01/2021,280.6333241,280.8199268,277.7411815,278.0210571,354408,166837.2,1.29,51.3,5.81,25.02,6.76
15/01/2021,275.4088124,278.3942566,275.4088124,278.3942566,484814,167061.1,1.29,51.4,5.81,25.06,6.77
18/01/2021,276.7149364,278.674151,276.1551568,276.994812,249021,166221.3,1.3,51.1,5.81,24.93,6.74
19/01/2021,277.3679402,278.5808006,274.7556735,277.181366,348186,166333.4,1.3,51.2,5.81,24.95,6.74
20/01/2021,277.7412046,278.7674341,273.6361726,273.9160767,426602,164373.9,1.31,50.6,5.81,24.65,6.66
21/01/2021,274.6624268,276.0618618,273.0764176,274.8490295,406093,164933.8,1.31,50.7,5.81,24.74,6.69
22/01/2021,275.1288945,276.4350281,273.3562827,276.4350281,374284,165885.5,1.3,51,5.81,24.88,6.73
25/01/2021,276.8082516,279.7936958,274.6624342,278.9540405,367808,167397,1.29,51.5,5.81,25.11,6.79
26/01/2021,278.4875087,282.5925115,278.4875087,281.5662537,365835,168964.7,1.28,52,5.81,25.34,6.85
27/01/2021,280.073581,282.3126712,276.4350275,277.6478882,501854,166613.3,1.29,51.2,5.81,24.99,6.76
28/01/2021,276.621618,278.860708,276.2484411,277.4612732,414665,166501.3,1.29,51.2,5.81,24.97,6.75
29/01/2021,274.8490312,274.8490312,270.6507263,270.6507263,663811,162414.4,1.33,50,5.81,24.36,6.59
02/01/2021,273.6361402,277.4612677,272.7964851,276.6216125,391433,165997.4,1.3,51.1,5.81,24.9,6.73
02/02/2021,277.6479027,281.2864279,276.8082474,278.3942566,549226,167061.1,1.29,51.4,5.81,25.06,6.77
02/03/2021,279.4205087,280.2601639,274.2892472,276.0618591,356030,165661.4,1.3,51,5.81,24.85,6.72
02/04/2021,275.4088113,278.1143799,274.0093764,278.1143799,391934,166893.2,1.29,51.3,5.81,25.03,6.77
02/05/2021,278.3942429,286.1377997,275.8752771,285.1115417,597291,171092.1,1.26,52.6,5.81,25.66,6.94
02/08/2021,288.7500636,289.1232406,286.3243708,287.5372314,494516,172547.7,1.25,53.1,5.81,25.88,7
02/09/2021,288.9366539,291.8287964,286.9774394,291.8287964,409709,175123.1,1.23,53.9,5.81,26.27,7.1
02/10/2021,291.2690354,292.6684702,289.7762993,290.4293518,333236,174283.3,1.24,53.6,5.81,26.14,7.07
02/11/2021,290.1494824,291.9220941,287.8170911,288.2835693,354308,172995.6,1.29,48.5,6.37,25.95,7.01
02/12/2021,293.0416823,297.986341,290.4293866,296.960083,549397,178202.3,1.26,49.9,6.37,26.73,7.23
15/02/2021,297.6131434,298.0796217,290.5226678,293.8813171,452782,176354.8,1.27,49.4,6.37,26.45,7.15
16/02/2021,293.2282478,293.5081519,290.2428038,292.5751953,387752,175571,1.28,49.2,6.37,26.33,7.12
17/02/2021,291.5488884,296.3069719,290.2427551,295.7471924,385368,177474.4,1.26,49.7,6.37,26.62,7.2
18/02/2021,296.5868964,297.7064557,294.9075859,295.5606384,376328,177362.5,1.26,49.7,6.37,26.6,7.19
19/02/2021,298.2662423,298.5461179,294.9075928,294.9075928,423226,176970.6,1.27,49.6,6.37,26.54,7.18
22/02/2021,293.6014657,293.6014657,290.0562134,290.0562134,269044,174059.3,1.29,48.8,6.37,26.11,7.06
23/02/2021,290.5227082,290.8958852,288.0970151,290.8026123,291515,174507.2,1.28,48.9,6.37,26.17,7.08
24/02/2021,289.5896918,291.6422075,284.6450337,286.604248,417372,171987.8,1.3,48.2,6.37,25.8,6.97
25/02/2021,286.510974,289.4031452,285.857893,286.3243713,327936,171819.8,1.3,48.2,6.37,25.77,6.97
26/02/2021,284.8316285,287.1640199,281.9394859,282.4992371,461133,169524.5,1.32,47.5,6.37,25.43,6.87
03/01/2021,285.5780109,286.8841444,283.6187964,285.204834,344245,171148.1,1.31,48,6.37,25.67,6.94
03/02/2021,287.5372246,290.6159699,287.0707463,288.1902771,384509,172939.6,1.29,48.5,6.37,25.94,7.01
03/03/2021,288.4701837,290.0561928,284.8316303,286.9774475,401635,172211.9,1.3,48.3,6.37,25.83,6.98
03/04/2021,286.6975426,290.8958472,286.6042697,289.9628906,408762,174003.4,1.29,48.8,6.37,26.1,7.06
03/05/2021,288.8433366,289.9628673,285.8578645,288.0969543,450797,172883.6,1.3,48.5,6.37,25.93,7.01
03/08/2021,288.936638,288.936638,283.8986501,288.0969543,475519,172883.6,1.3,48.5,6.37,25.93,7.01
03/09/2021,288.9366947,292.5752201,286.8841786,290.2428284,439111,174171.4,1.29,48.8,6.37,26.12,7.06
03/10/2021,290.9891484,297.1466675,290.7092728,297.1466675,393490,178314.3,1.26,50,6.37,26.74,7.23
03/11/2021,298.5460993,300.4120124,296.5868848,299.5723572,380086,179769.9,1.25,50.4,6.37,26.96,7.29
03/12/2021,300.4120221,301.811457,297.6131523,300.9718018,334619,180609.7,1.24,50.6,6.37,27.09,7.32
15/03/2021,302.1846469,303.0243021,298.7327244,299.9455566,334566,179993.8,1.24,50.4,6.37,27,7.3
16/03/2021,299.3857786,301.9980742,297.5198653,301.7181702,363752,181057.4,1.24,50.7,6.37,27.16,7.34
17/03/2021,302.1846149,304.5170063,300.4120032,304.1438293,321663,182513.1,1.23,51.2,6.37,27.37,7.4
18/03/2021,304.3304468,304.4237197,300.4120178,300.4120178,385109,180273.8,1.24,50.5,6.37,27.04,7.31
19/03/2021,298.9192505,301.998024,298.4527722,298.9192505,1112056,179377.9,1.25,50.3,6.37,26.9,7.27
22/03/2021,298.0795874,300.9717581,295.8404976,299.2924194,286547,179601.9,1.25,50.3,6.37,26.94,7.28
23/03/2021,298.8259791,303.1175851,298.4528022,300.1321411,308077,180105.8,1.24,50.5,6.37,27.01,7.3
24/03/2021,299.2924551,299.8522347,296.2137098,296.8667908,328392,178146.3,1.26,49.9,6.37,26.72,7.22
25/03/2021,295.3740533,302.1846248,294.907575,301.065094,374207,180665.6,1.24,50.6,6.37,27.1,7.33
26/03/2021,301.1584027,302.4645649,300.0388718,301.9047852,317440,181169.6,1.24,50.8,6.37,27.17,7.35
29/03/2021,303.5840844,305.8231747,303.3975102,304.7036438,271847,182849.1,1.22,51.2,6.37,27.42,7.41
30/03/2021,305.5432751,306.196356,303.4907592,305.8231506,303582,183520.9,1.22,51.4,6.37,27.53,7.44
31/03/2021,305.9164557,307.036015,304.0505425,304.8901978,384508,182961.1,1.22,51.3,6.37,27.44,7.42
04/01/2021,306.5695753,306.5695753,300.8318973,302.138031,330383,181309.6,1.24,50.8,6.37,27.19,7.35
04/06/2021,304.3770661,309.1817865,303.9105878,308.9485474,400388,185396.4,1.21,52,6.37,27.81,7.52
04/07/2021,308.4820826,309.228465,305.963117,308.5287476,274918,185144.4,1.21,51.9,6.37,27.77,7.51
04/08/2021,308.9952322,317.0653009,308.9019308,316.8320618,386573,190127.3,1.18,53.3,6.37,28.52,7.71
04/09/2021,316.5988105,318.2781209,314.0798164,315.7591553,283493,189483.4,1.18,53.1,6.37,28.42,7.68
04/12/2021,316.2255783,316.6920565,313.8931873,314.4996033,230409,188727.6,1.19,52.9,6.37,28.31,7.65
13/04/2021,315.0594062,318.4646915,314.7795021,317.2518311,317108,190379.2,1.18,53.4,6.37,28.55,7.72
14/04/2021,320.7504431,321.3568876,315.8057849,316.4122009,328042,189875.2,1.18,53.2,6.37,28.48,7.7
15/04/2021,316.8320609,319.9574711,315.1993869,319.8175049,352134,191918.8,1.17,53.8,6.37,28.78,7.78
16/04/2021,313.473427,316.2256604,309.6482991,313.9865417,633124,188424.8,1.19,52.8,6.37,28.26,7.64
19/04/2021,313.9398707,317.9982373,313.4733924,316.1323242,318467,189712.5,1.18,53.2,6.37,28.45,7.69
20/04/2021,316.3188954,317.2052154,314.9194606,314.9661255,433745,189012.6,1.18,53,6.37,28.35,7.66
21/04/2021,314.7328985,320.2839729,314.6862336,319.6309204,404622,191812,1.17,53.8,6.37,28.77,7.78
22/04/2021,319.7242248,325.5552033,319.2110816,324.3890076,387005,194667.3,1.15,54.6,6.37,29.2,7.89
23/04/2021,325.3686012,327.141213,320.7504549,322.289856,370661,193407.5,1.16,54.2,6.37,29.01,7.84
26/04/2021,321.7300886,322.9895857,318.3248027,319.770874,278051,192168.4,1.17,53.8,6.37,28.78,7.78
27/04/2021,319.4876783,321.1396311,316.9861268,317.363739,350311,188495.9,1.19,52.8,6.37,28.23,7.63
28/04/2021,318.0244869,321.5171984,317.6469035,320.0068359,270094,190065.8,1.18,53.2,6.37,28.47,7.7
29/04/2021,321.7059811,324.4907129,321.658794,323.8771362,332921,192364.6,1.17,53.8,6.37,28.81,7.79
30/04/2021,324.7738912,325.8122672,322.5083618,322.5083618,451657,191551.6,1.17,53.6,6.37,28.69,7.76
